ticker,cum_return_last,weekly_return_last,monthly_return_last,annual_return_last,vol_20d_last
IT,0.4661857643333404,0.0047253494019292,-0.077315067820757,-0.5716952176436736,0.0246020796829301
ITW,0.271402567605004,-0.0197745148629419,0.0250447028926896,0.015811847803665,0.0151958412971021
IVZ,0.675516126266251,-0.0353261174137621,0.0437339424512033,0.5162840529967982,0.024350024691497
J,0.5710571121524277,-0.0146491568957644,0.0130776487496504,0.0529136728745216,0.0136631140372555
JBHT,0.5332987660568582,0.0115960224120084,0.042664819205775,0.2127522593936923,0.012357739610717
JBL,4.765710456414041,-0.0324326241164897,0.0368885397835709,0.486004196586776,0.0282341764278387
JCI,1.459722728177642,-0.0088997841988389,-0.0642557302164625,0.3206603129479808,0.0164266532960842
JKHY,0.1667086621564171,-0.0273749816801534,-0.0003779677513661,0.0713624373085257,0.0128446905312708
JNJ,0.4066453635121354,0.0067684793869577,0.0594859980891631,0.4231042466563632,0.0102792362081908
JPM,1.365297487282274,-0.0472045314506265,-0.0955433694568164,0.1009133945347544,0.0157092372059634
K,0.4470954284100066,0.0,0.0,0.0193012682540205,0.0
KDP,-0.1212408960179247,0.012769076374248,-0.0085714203970771,-0.108255670502298,0.0094990732942201
KEY,0.2952731243469517,-0.0033065514677349,-0.0018921007253339,0.1820728252406009,0.0127615039458155
KEYS,0.6232658509724083,-0.0058823273799597,0.037062292614272,0.1995267987633779,0.0131553503619099
KHC,-0.3222319289162393,-0.0140246457320907,-0.0341382047958779,-0.1890947127577019,0.0202127663526284
KIM,0.4626656801162017,-0.0047483563155565,0.0264446134261091,-0.0630309209594586,0.0074311637894754
KKR,2.058007448520837,-0.0773854688072008,-0.0728704608369021,-0.2116897345778193,0.0227219262612286
KLAC,4.811009516097119,-0.0351060191079107,0.1846451740935133,0.9927286842472138,0.0333649189437914
KMB,-0.2336581106873065,0.0292992717584656,0.0113771419177557,-0.2090521983989663,0.0124472561118963
KMI,1.1806783760896131,0.0575822840868998,0.087532148364082,0.0698263512226629,0.0151137519092112
KO,0.3813494990896005,0.0346393345747164,0.0395092942369397,0.1546260850236325,0.0108446016114006
