date,portfolio_type,daily_return,rolling_vol_63,target_ann_vol,leverage_cap,applied_leverage,optimised_daily_return,optimised_cumulative_return
2023-09-07,longonly,0.0048176612746061,0.007256331460126,0.15,2.0,1.3021885614175905,0.006273503404576553,3.143862739784049
2023-09-08,longonly,0.0050312138586064,0.007175604022118,0.15,2.0,1.316838526220907,0.006625296242669455,3.1504880360267187
2023-09-11,longonly,0.0090510282587626,0.0071978573210676,0.15,2.0,1.3127673144581269,0.011881894060340396,3.162369930087059
2023-09-12,longonly,-0.0046647356418922,0.0072089992451726,0.15,2.0,1.3107383568611328,-0.006114247930445344,3.1562556821566137
2023-09-13,longonly,-0.0013575472017169,0.0071773694023253,0.15,2.0,1.3165146303002586,-0.0017872307523834753,3.15446845140423
2023-09-14,longonly,0.009861063276661,0.007187726291033,0.15,2.0,1.31461764717152,0.012963527803373563,3.1674319792076036
2023-09-15,longonly,-0.0088491471434345,0.0073570132020391,0.15,2.0,1.2843679310799287,-0.011365560808434831,3.1560664183991687
2023-09-18,longonly,0.0042715264845319,0.00732310936719,0.15,2.0,1.2903141755011727,0.0055116111740202015,3.161578029573189
2023-09-19,longonly,-0.000927598260915,0.0073468412608198,0.15,2.0,1.286146180348573,-0.0011930269601738062,3.160385002613015
2023-09-20,longonly,-0.0002019302268322,0.0073159784071873,0.15,2.0,1.2915718581055085,-0.00026080739827733136,3.1601241952147374
2023-09-21,longonly,-0.0108583822153371,0.0075567154821736,0.15,2.0,1.2504257765852467,-0.013577601014072325,3.146546594200665
2023-09-22,longonly,0.0014889010531608,0.0070905295346828,0.15,2.0,1.3326383846243146,0.0019841666943496493,3.1485307608950146
2023-09-25,longonly,0.0078335290076512,0.0070972734359511,0.15,2.0,1.3313720981026866,0.010429341950464835,3.1589601028454792
2023-09-26,longonly,-0.0127671666717439,0.0073902114310752,0.15,2.0,1.2785983071469351,-0.016324077693554522,3.1426360251519245
2023-09-27,longonly,0.0079740977609836,0.0073249007087639,0.15,2.0,1.2899986226332407,0.010286575128411654,3.1529226002803363
2023-09-28,longonly,0.0118255506749809,0.0073986040203855,0.15,2.0,1.277147932122787,0.015102977590765084,3.1680255778711013
2023-09-29,longonly,-0.0048329207802402,0.007462182963734,0.15,2.0,1.2662664358610742,-0.00611976537119368,3.1619058124999078
2023-10-02,longonly,-0.0007328175477476,0.0074490827234965,0.15,2.0,1.2684933401834197,-0.0009295741788873758,3.1609762383210205
2023-10-03,longonly,-0.0132784373502562,0.0075857956906722,0.15,2.0,1.245632259362019,-0.016540049917396653,3.144436188403624
2023-10-04,longonly,0.0143104292013359,0.0076916546116763,0.15,2.0,1.2284888365744446,0.017580202520430098,3.162016390924054
2023-10-05,longonly,0.0044425435915263,0.0074997050701503,0.15,2.0,1.2599311222036245,0.005597298932710252,3.1676136898567644
2023-10-06,longonly,0.0154038999786114,0.0075733061257583,0.15,2.0,1.2476865015521288,0.01921923807457257,3.186832927931337
2023-10-09,longonly,0.0132247259275341,0.0076282203117563,0.15,2.0,1.2387046308387417,0.016381529248009664,3.203214457179347
2023-10-10,longonly,0.0070572227852544,0.0074759341592052,0.15,2.0,1.2639372717850763,0.008919886913573923,3.2121343440929206
2023-10-11,longonly,0.0083019170168269,0.0074863913688236,0.15,2.0,1.262171767372549,0.010478445273708647,3.222612789366629
2023-10-12,longonly,-0.0021483870352061,0.0074851919038877,0.15,2.0,1.262374024147991,-0.002712067987060496,3.2199007213795685
2023-10-13,longonly,-0.000967625468653,0.0074521422249149,0.15,2.0,1.2679725560845136,-0.0012269225388204198,3.218673798840748
2023-10-16,longonly,0.0130624086269184,0.0075548245246855,0.15,2.0,1.2507387556594556,0.01633766071194726,3.2350114595526955
2023-10-17,longonly,0.0059642804937023,0.0075018810078349,0.15,2.0,1.259565676309996,0.0075124029937526544,3.2425238625464483
2023-10-18,longonly,-0.0086119737720826,0.0076551301868872,0.15,2.0,1.2343502454623787,-0.010630191939485724,3.2318936706069628
2023-10-19,longonly,-0.0090083880233884,0.0078071167777959,0.15,2.0,1.2103202877795747,-0.010903034784897523,3.2209906358220652
2023-10-20,longonly,-0.0119436884116338,0.0079670817851834,0.15,2.0,1.1860191824318225,-0.01416544356518635,3.2068251922568787
2023-10-23,longonly,-0.0011502667656113,0.0079112509940409,0.15,2.0,1.1943890836415332,-0.001373866068121791,3.205451326188757
2023-10-24,longonly,0.0133490247851684,0.0080251999679462,0.15,2.0,1.1774300781253784,0.015717543295698442,3.2211688694844556
2023-10-25,longonly,-0.0068205872898086,0.0078946631530297,0.15,2.0,1.1968986696543773,-0.008163551853433468,3.2130053176310223
2023-10-26,longonly,0.0028426751400825,0.0078891928087936,0.15,2.0,1.1977285958454882,0.003404753303975889,3.216410070934998
2023-10-27,longonly,-0.0007832332073031,0.0078934170364873,0.15,2.0,1.1970876214384953,-0.0009375987771621119,3.215472472157836
2023-10-30,longonly,0.0132254596524496,0.0079601591410016,0.15,2.0,1.1870506176892501,0.01569929004966455,3.2311717622075005
2023-10-31,longonly,0.0162118233608976,0.008115650827214,0.15,2.0,1.1643073397816992,0.018875544930337492,3.2500473071378377
2023-11-01,longonly,0.0185467204237982,0.0083579637417047,0.15,2.0,1.1305519044167842,0.020968030095810723,3.2710153372336483
2023-11-02,longonly,0.0270807249850652,0.0087791913892081,0.15,2.0,1.0763077607404805,0.029147194467904307,3.300162531701553
2023-11-03,longonly,0.0241443500900826,0.0091672847013329,0.15,2.0,1.0307427044189872,0.024886612708290557,3.3250491444098436
2023-11-06,longonly,0.0012803681621118,0.0091378989236736,0.15,2.0,1.0340573806031954,0.0013239741479210553,3.3263731185577647
2023-11-07,longonly,0.0073064920517808,0.0091427200764866,0.15,2.0,1.0335120999200298,0.007551347943484981,3.3339244665012497
2023-11-08,longonly,0.0027472191411678,0.0091417961386765,0.15,2.0,1.0336165543283131,0.002839571182678649,3.3367640376839285
2023-11-09,longonly,-0.0016553380274846,0.0091630862047005,0.15,2.0,1.031214987411496,-0.0017070093831743024,3.335057028300754
2023-11-10,longonly,0.020845296851788,0.0092863509749799,0.15,2.0,1.0175268898073426,0.021210650072710634,3.356267678373465
2023-11-13,longonly,0.0051956436431299,0.0092334109387961,0.15,2.0,1.0233609104873982,0.005317018609201477,3.3615846969826664
2023-11-14,longonly,0.0271654834930822,0.0095073667075412,0.15,2.0,0.9938726585286425,0.02699903129948556,3.388583728282152
2023-11-15,longonly,0.0050740315250075,0.0095049675319486,0.15,2.0,0.9941235247221861,0.005044214104191945,3.393627942386344
2023-11-16,longonly,0.0040661418088101,0.0095030156006425,0.15,2.0,0.9943277189392201,0.004043077509637541,3.3976710198959816
2023-11-17,longonly,0.0062430752499318,0.0094843432761429,0.15,2.0,0.9962853041179097,0.006219884124009299,3.403890904019991
2023-11-20,longonly,0.0109844407859971,0.0094447497467941,0.15,2.0,1.0004618521986843,0.01098951397412543,3.4148804179941163
2023-11-21,longonly,0.0013575818712021,0.0092644370457261,0.15,2.0,1.019933729226405,0.0013846435406253189,3.416265061534742
2023-11-22,longonly,0.0076326882310924,0.0092580187056594,0.15,2.0,1.0206408223667192,0.007790233193050926,3.424055294727793
2023-11-23,longonly,0.0,0.0092569702870915,0.15,2.0,1.0207564172920718,0.0,3.424055294727793
2023-11-24,longonly,0.0052654602979893,0.0091445756193355,0.15,2.0,1.0333023880573813,0.005440812700133675,3.4294961074279264
2023-11-27,longonly,0.0039622601827582,0.0091387554613825,0.15,2.0,1.0339604626865933,0.004096820371849334,3.4335929277997757
2023-11-28,longonly,0.0025299833209742,0.0091386267721731,0.15,2.0,1.0339750228122893,0.0026159395620190097,3.4362088673617945
2023-11-29,longonly,0.0132873674313169,0.0091803042518803,0.15,2.0,1.0292809002811996,0.013676433512072948,3.4498853008738677
2023-11-30,longonly,0.0118430086714193,0.0092090553954234,0.15,2.0,1.0260674324889587,0.012151725500427675,3.4620370263742952
2023-12-01,longonly,0.0208841436572231,0.0093599620277689,0.15,2.0,1.0095245896508227,0.02108305655576698,3.4831200829300624
2023-12-04,longonly,0.0035710225868519,0.0093514084663542,0.15,2.0,1.0104479832346123,0.0036083325709697503,3.486728415501032
2023-12-05,longonly,-0.0027810188344809,0.0094034898732857,0.15,2.0,1.0048515979237227,-0.002794511219684101,3.483933904281348
2023-12-06,longonly,0.0020484556074148,0.0094105445478462,0.15,2.0,1.004098304533642,0.0020568508023176327,3.4859907550836655
2023-12-07,longonly,0.0112312826481397,0.0094300612758612,0.15,2.0,1.002020193592829,0.011253972013384723,3.4972447270970504
2023-12-08,longonly,0.0097694664113679,0.009368326730106,0.15,2.0,1.0086232149509762,0.009853710620189467,3.50709843771724
2023-12-11,longonly,0.0088172426780685,0.0093418338873303,0.15,2.0,1.011483605809548,0.008918496417310563,3.51601693413455
2023-12-12,longonly,0.009649083363935,0.009340210234613,0.15,2.0,1.0116594367666492,0.009761586241272926,3.525778520375823
2023-12-13,longonly,0.0268994775263595,0.0095492408745451,0.15,2.0,0.9895144493023179,0.0266174216910157,3.552395942066839
2023-12-14,longonly,0.0251097215816554,0.0098486565968301,0.15,2.0,0.9594315460518729,0.024091058998019717,3.5764870010648586
2023-12-15,longonly,-0.0016652539619587,0.0098577203389808,0.15,2.0,0.9585493907618436,-0.0015962281706992582,3.5748907728941592
2023-12-18,longonly,0.001773688638453,0.0098401401851312,0.15,2.0,0.9602619116655088,0.001703205642660271,3.5765939785368195
2023-12-19,longonly,0.0120281298427471,0.0096188711059705,0.15,2.0,0.9823514340851859,0.011815850600385435,3.588409829137205
2023-12-20,longonly,-0.014754314695212,0.0099693530633136,0.15,2.0,0.9478159480581178,-0.01398437477079018,3.574425454366415
2023-12-21,longonly,0.0163463257705438,0.0100472983404269,0.15,2.0,0.9404629488517007,0.01537311373705617,3.589798568103471
2023-12-22,longonly,0.0054420394479337,0.0097420763436814,0.15,2.0,0.96992791802122,0.005278385991523683,3.5950769540949947
2023-12-25,longonly,0.0,0.0097778485543866,0.15,2.0,0.9663794415174859,0.0,3.5950769540949947
2023-12-26,longonly,0.0085112550676879,0.0097583862681285,0.15,2.0,0.9683068045883848,0.008241506197629566,3.6033184602926243
2023-12-27,longonly,0.0068209334239651,0.0096482758202783,0.15,2.0,0.9793575558205927,0.0066801326865094475,3.609998592979134
2023-12-28,longonly,0.0014110536054343,0.009625136782827,0.15,2.0,0.9817119526124156,0.0013852481902316956,3.6113838411693657
2023-12-29,longonly,-0.0054648162901477,0.0094101186769226,0.15,2.0,1.0041437467099865,-0.00548746110467068,3.6058963800646953
2024-01-01,longonly,0.0,0.0094017751700555,0.15,2.0,1.0050348635570383,0.0,3.6058963800646953
2024-01-02,longonly,0.0014765455333906,0.0094206771024698,0.15,2.0,1.0030183311084322,0.0014810022367070495,3.607377382301402
2024-01-03,longonly,-0.0094024948614827,0.0095663707075795,0.15,2.0,0.9877425947694131,-0.009287244671786996,3.5980901376296153
2024-01-04,longonly,0.0014497470280487,0.009543116893313,0.15,2.0,0.9901494376383263,0.0014354662045402552,3.5995256038341554
2024-01-05,longonly,0.0084345737921295,0.0095469829054001,0.15,2.0,0.989748480631084,0.008348106595530933,3.6078737104296863
2024-01-08,longonly,0.0174836057657255,0.0096507232873429,0.15,2.0,0.9791091863159483,0.017118359015148316,3.6249920694448345
2024-01-09,longonly,0.0002941390670525,0.0096213361059108,0.15,2.0,0.9820997542561355,0.00028887390546938923,3.625280943350304
2024-01-10,longonly,0.0067364863097473,0.0095765849939117,0.15,2.0,0.9866890787517615,0.006646817470988417,3.6319277608212928
2024-01-11,longonly,0.0028450826320026,0.0095484551309474,0.15,2.0,0.9895958765732963,0.0028154820411400738,3.6347432428624327
2024-01-12,longonly,0.0042598366255332,0.0095516641943085,0.15,2.0,0.989263403005842,0.004214100476423896,3.6389573433388565
2024-01-15,longonly,0.0,0.0093964343329041,0.15,2.0,1.005606115092202,0.0,3.6389573433388565
2024-01-16,longonly,-9.2647529659698e-05,0.0092270029401091,0.15,2.0,1.0240716174648747,-9.487770555273189e-05,3.6388624656333035
2024-01-17,longonly,-0.0043052191604519,0.009028910910477,0.15,2.0,1.0465394906340348,-0.004505581867247218,3.6343568837660563
2024-01-18,longonly,0.0137709289179986,0.009017685528354,0.15,2.0,1.0478422423935898,0.014429761037278385,3.6487866448033346
2024-01-19,longonly,0.0187134429445896,0.0091049504380115,0.15,2.0,1.0377993696464693,0.01942079929181026,3.668207444095145
2024-01-22,longonly,0.0102880987428832,0.0089417434405506,0.15,2.0,1.056741550241665,0.010871861414593719,3.6790793055097386
2024-01-23,longonly,0.0031109921043415,0.0089396951439625,0.15,2.0,1.056983674841778,0.003288267866850635,3.682367573376589
2024-01-24,longonly,0.0035599200307453,0.0088936837841319,0.15,2.0,1.0624519664269798,0.0037822440369881384,3.686149817413577
2024-01-25,longonly,0.0154514096014674,0.0089220628364308,0.15,2.0,1.0590725484075074,0.016364163743114307,3.7025139811566916
2024-01-26,longonly,0.0025509707950415,0.0088681885649586,0.15,2.0,1.0655064172369446,0.002718075752300749,3.7052320569089923
2024-01-29,longonly,0.0107719528556141,0.0087597332711506,0.15,2.0,1.0786985782261758,0.011619690230070324,3.7168517471390627
2024-01-30,longonly,0.0069391149753666,0.0083731022553931,0.15,2.0,1.128507874025368,0.007830845888468555,3.724682593027531
2024-01-31,longonly,-0.0082510359514418,0.0082758855005905,0.15,2.0,1.141764446179985,-0.009420739493509092,3.715261853534022
2024-02-01,longonly,0.0231153632632521,0.0085225939939371,0.15,2.0,1.1087131255991658,0.02562830665296037,3.7408901601869826
2024-02-02,longonly,0.0156497912341222,0.0086000009818053,0.15,2.0,1.0987338077311632,0.017194954712864866,3.7580851148998473
2024-02-05,longonly,0.0024180321494322,0.0086024914340553,0.15,2.0,1.0984157203369946,0.0026560045252165816,3.760741119425064
2024-02-06,longonly,0.0077192110777123,0.0085379724938391,0.15,2.0,1.1067161240035674,0.008542975364291158,3.769284094789355
2024-02-07,longonly,0.0133578057711718,0.0083896128894488,0.15,2.0,1.1262869872237322,0.01504472281793287,3.7843288176072876
2024-02-08,longonly,0.0175626636365999,0.0084991346827892,0.15,2.0,1.1117733955158033,0.019525702185564597,3.803854519792852
2024-02-09,longonly,0.0101033591266451,0.0081036801813599,0.15,2.0,1.1660272387063775,0.011780791944100864,3.815635311736953
2024-02-12,longonly,0.0069822635831306,0.008101564682352,0.15,2.0,1.1663317143926657,0.00814363545525419,3.8237789471922072
2024-02-13,longonly,-0.0087547785523928,0.0083242136183924,0.15,2.0,1.1351356726781747,-0.009937861441218858,3.8138410857509886
2024-02-14,longonly,0.024465155831827,0.0086297604626294,0.15,2.0,1.094944855787067,0.02678799652408793,3.8406290822750764
2024-02-15,longonly,0.0155671590235901,0.0086857103083946,0.15,2.0,1.0878916622510728,0.016935382506700222,3.8575644647817766
2024-02-16,longonly,5.094699268592322e-05,0.0087003630805821,0.15,2.0,1.0860594825427083,5.5331464513580916e-05,3.8576197962462904
2024-02-19,longonly,0.0,0.0087407522071109,0.15,2.0,1.0810410364388896,0.0,3.8576197962462904
2024-02-20,longonly,-0.0065940949750752,0.0088599333386469,0.15,2.0,1.0664992008476848,-0.007032597021231435,3.850587199225059
