date,realised_vol_20d,realised_vol_60d,drawdown_60d,regime_label,regime_run_date
2021-08-10 00:00:00+00:00,0.11969988683650935,0.10538662404951717,0.0,normal,2026-02-02 07:30:34 UTC
2021-08-11 00:00:00+00:00,0.11990726016384809,0.10520794003327576,0.0,normal,2026-02-02 07:30:34 UTC
2021-08-12 00:00:00+00:00,0.11925249413349266,0.10396010792786854,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-08-13 00:00:00+00:00,0.11477117431899182,0.10397019981520725,0.0,normal,2026-02-02 07:30:34 UTC
2021-08-16 00:00:00+00:00,0.09033367724404806,0.10332568195518066,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-08-17 00:00:00+00:00,0.07611220059257245,0.10417673666235959,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-08-18 00:00:00+00:00,0.07856961967688368,0.10582399101520028,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-08-19 00:00:00+00:00,0.07896621141241703,0.10574326724215233,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-08-20 00:00:00+00:00,0.07797048048700857,0.10665915566530165,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-08-23 00:00:00+00:00,0.08162078714413541,0.10765824437393674,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-08-24 00:00:00+00:00,0.08247256931358037,0.1080834163106369,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-08-25 00:00:00+00:00,0.08345946714061644,0.10842955703375202,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-08-26 00:00:00+00:00,0.08636567561571419,0.10939439966628393,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-08-27 00:00:00+00:00,0.09240265722135936,0.1108291136012376,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-08-30 00:00:00+00:00,0.09241295150581755,0.11080996033613422,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-08-31 00:00:00+00:00,0.08943870976282679,0.11079818157209782,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-09-01 00:00:00+00:00,0.08530230722017822,0.1104547545034186,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-09-02 00:00:00+00:00,0.08519502318875245,0.11102225296573853,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-09-03 00:00:00+00:00,0.08580940373648765,0.11109582142946685,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-09-06 00:00:00+00:00,0.08545310918956749,0.11094195429697636,0.0,normal,2026-02-02 07:30:34 UTC
2021-09-07 00:00:00+00:00,0.09162206047591565,0.11259251386602266,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-09-08 00:00:00+00:00,0.08960729459563888,0.11172722465712998,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-09-09 00:00:00+00:00,0.09018130053668022,0.11081553197341813,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-09-10 00:00:00+00:00,0.09282737272812781,0.10665192339597034,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-09-13 00:00:00+00:00,0.09386747281856017,0.10103178749429824,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-09-14 00:00:00+00:00,0.093841363910262,0.10229241074213173,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-09-15 00:00:00+00:00,0.09274364803961266,0.10369969095595295,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-09-16 00:00:00+00:00,0.09224601715930232,0.10301118245267289,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-09-17 00:00:00+00:00,0.09381589990237732,0.10363080970628775,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-09-20 00:00:00+00:00,0.10406277668898285,0.10825918547090055,0.0,normal,2026-02-02 07:30:34 UTC
2021-09-21 00:00:00+00:00,0.10093342311958584,0.10832766444712949,0.0,normal,2026-02-02 07:30:34 UTC
2021-09-22 00:00:00+00:00,0.10811800247747494,0.11061071051360155,0.0,recovery,2026-02-02 07:30:34 UTC
2021-09-23 00:00:00+00:00,0.11649643148277779,0.11307181167152298,0.0,normal,2026-02-02 07:30:34 UTC
2021-09-24 00:00:00+00:00,0.10935958144473794,0.11298662500124358,0.0,recovery,2026-02-02 07:30:34 UTC
2021-09-27 00:00:00+00:00,0.10948490664393519,0.11298968266886411,0.0,recovery,2026-02-02 07:30:34 UTC
2021-09-28 00:00:00+00:00,0.12292019577769096,0.11711516269884606,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-09-29 00:00:00+00:00,0.12312030170551369,0.11700947605726351,0.0,normal,2026-02-02 07:30:34 UTC
2021-09-30 00:00:00+00:00,0.12658246295682798,0.11831820993585267,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-10-01 00:00:00+00:00,0.13514303425656915,0.11648727330788342,0.0,normal,2026-02-02 07:30:34 UTC
2021-10-04 00:00:00+00:00,0.13670234798423167,0.11749181149994145,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-10-05 00:00:00+00:00,0.13903832413744407,0.11740399064207863,0.0,normal,2026-02-02 07:30:34 UTC
2021-10-06 00:00:00+00:00,0.13953210981604278,0.11734832095156608,0.0,normal,2026-02-02 07:30:34 UTC
2021-10-07 00:00:00+00:00,0.14355733820560462,0.11851891945722762,0.0,normal,2026-02-02 07:30:34 UTC
2021-10-08 00:00:00+00:00,0.1421733027388587,0.1176230638819312,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-10-11 00:00:00+00:00,0.14267307436668217,0.11248727405527195,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-10-12 00:00:00+00:00,0.1405949071575361,0.10608439913998904,0.0,normal,2026-02-02 07:30:34 UTC
2021-10-13 00:00:00+00:00,0.13706262434376412,0.10440658359932255,0.0,normal,2026-02-02 07:30:34 UTC
2021-10-14 00:00:00+00:00,0.14947673813888696,0.10933443027854457,0.0,normal,2026-02-02 07:30:34 UTC
